source,target,weight,type
39,1783,0.71864,undirected
39,1985,0.523878,undirected
40,122,0.635054,undirected
40,292,0.513084,undirected
40,365,0.513438,undirected
40,568,0.509816,undirected
40,661,0.516927,undirected
40,767,0.619588,undirected
40,1083,0.608268,undirected
40,1105,0.702564,undirected
40,1440,0.502253,undirected
40,1578,0.57484,undirected
40,1623,0.520181,undirected
40,2094,0.766898,undirected
41,80,0.588767,undirected
41,175,0.667708,undirected
41,237,0.750956,undirected
41,556,0.794491,undirected
41,628,0.691232,undirected
41,666,0.66687,undirected
41,747,0.657516,undirected
41,878,0.564699,undirected
41,988,0.628957,undirected
41,1005,0.548149,undirected
41,1040,0.539302,undirected
41,1133,0.616292,undirected
41,1184,0.51462,undirected
41,1679,0.510035,undirected
41,1839,0.598625,undirected
41,2026,0.736538,undirected
42,176,0.56832,undirected
42,351,0.514749,undirected
42,544,0.505174,undirected
42,739,0.512628,undirected
42,825,0.504679,undirected
42,1020,0.574063,undirected
42,1749,0.509402,undirected
42,1832,0.562685,undirected
42,1892,0.608396,undirected
42,2006,0.624878,undirected
42,2064,0.550583,undirected
43,396,0.625394,undirected
43,432,0.622197,undirected
43,433,0.628566,undirected
43,503,0.508346,undirected
43,509,0.715204,undirected
43,518,0.591456,undirected
43,544,0.589352,undirected
43,650,0.631303,undirected
43,652,0.510693,undirected
43,656,0.63244,undirected
43,657,0.631901,undirected
43,658,0.633414,undirected
43,709,0.604944,undirected
43,782,0.532782,undirected
43,789,0.528769,undirected
43,799,0.569267,undirected
43,979,0.580347,undirected
43,1013,0.60999,undirected
43,1026,0.568218,undirected
43,1044,0.566589,undirected
43,1134,0.597288,undirected
43,1161,0.581284,undirected
43,1769,0.561692,undirected
43,1823,0.671575,undirected
43,1824,0.559207,undirected
43,1826,0.502815,undirected
43,1840,0.611644,undirected
43,1914,0.566179,undirected
43,1952,0.614518,undirected
43,2055,0.506006,undirected
43,2072,0.528995,undirected
43,2079,0.564325,undirected
44,85,0.540407,undirected
44,141,0.654145,undirected
44,169,0.569582,undirected
44,259,0.552837,undirected
44,294,0.705931,undirected
44,316,0.632371,undirected
44,327,0.550694,undirected
44,341,0.512967,undirected
44,353,0.507468,undirected
44,439,0.523209,undirected
44,472,0.614078,undirected
44,598,0.579572,undirected
44,701,0.553444,undirected
44,807,0.600716,undirected
44,809,0.701471,undirected
44,896,0.611431,undirected
44,1061,0.545256,undirected
44,1118,0.561459,undirected
44,1123,0.537664,undirected
44,1213,0.565338,undirected
44,1215,0.580637,undirected
44,1304,0.615031,undirected
44,1314,0.551907,undirected
44,1536,0.577188,undirected
44,1768,0.633525,undirected
44,1825,0.672656,undirected
44,1841,0.671791,undirected
44,2087,0.626523,undirected
44,2089,0.572702,undirected
45,84,0.673209,undirected
45,89,0.630671,undirected
45,96,0.68449,undirected
45,192,0.519798,undirected
45,320,0.704186,undirected
45,334,0.843264,undirected
45,342,0.510309,undirected
45,387,0.558579,undirected
45,427,0.527416,undirected
45,442,0.748158,undirected
45,445,0.900665,undirected
45,669,0.685408,undirected
45,987,0.554713,undirected
45,1715,0.846052,undirected
45,1718,0.581306,undirected
45,1758,0.518451,undirected
45,1915,0.709032,undirected
45,1959,0.59203,undirected
46,54,0.505649,undirected
46,137,0.625995,undirected
46,291,0.678627,undirected
46,297,0.562185,undirected
46,315,0.731476,undirected
46,381,0.518674,undirected
46,519,0.547144,undirected
46,574,0.506778,undirected
46,604,0.504825,undirected
46,618,0.813355,undirected
46,999,0.517047,undirected
46,1018,0.573813,undirected
46,1205,0.539591,undirected
46,1440,0.575531,undirected
46,1801,0.546542,undirected
46,1835,0.585406,undirected
46,1935,0.523244,undirected
46,1946,0.679955,undirected
46,2049,0.634873,undirected
47,49,0.702567,undirected
47,181,0.851321,undirected
47,318,0.581681,undirected
47,381,0.546798,undirected
47,574,0.510109,undirected
47,619,0.544733,undirected
47,693,0.514907,undirected
47,978,0.512974,undirected
47,1210,0.585881,undirected
47,1404,0.571786,undirected
47,1574,0.505809,undirected
47,1742,0.539976,undirected
47,1801,0.51219,undirected
47,1835,0.65435,undirected
47,1931,0.575565,undirected
47,1935,0.567372,undirected
47,1946,0.626462,undirected
47,2045,0.542003,undirected
47,2049,0.508285,undirected
48,227,0.87406,undirected
48,228,0.870024,undirected
48,229,0.908924,undirected
48,245,0.509937,undirected
48,286,0.832146,undirected
48,293,0.834763,undirected
48,307,0.583179,undirected
48,378,0.782259,undirected
48,475,0.932279,undirected
48,481,0.843679,undirected
48,537,0.697173,undirected
48,610,0.770663,undirected
48,678,0.680449,undirected
48,696,0.776543,undirected
48,754,0.904853,undirected
48,787,0.67905,undirected
48,843,0.889476,undirected
48,957,0.830854,undirected
48,1169,0.632054,undirected
48,1418,0.594889,undirected
48,1517,0.8222,undirected
48,1619,0.67157,undirected
48,1712,0.782878,undirected
48,1878,0.562546,undirected
48,1986,0.588245,undirected
48,2037,0.869662,undirected
49,120,0.64557,undirected
49,137,0.518788,undirected
49,141,0.542381,undirected
49,181,0.668135,undirected
49,341,0.623649,undirected
49,381,0.606166,undirected
49,519,0.568881,undirected
49,570,0.50555,undirected
49,574,0.615791,undirected
49,619,0.611343,undirected
49,928,0.65531,undirected
49,980,0.536034,undirected
49,1018,0.578809,undirected
